key_mlbam,name
684735,Robert Brown
684736,Evan McDonald
684737,Alex Martinez
684738,Courtland Simeaux
684739,Sean Smith
684740,Daylan Luza
684741,Isaiah Trevino
684742,Justin Maxcey
684743,Brian Williams
684744,Erik Smith
684745,Dalton Horner
684746,Kellen Rogers
684747,Johnny Leake
684748,Kyle Smith
684749,Josh Wells
684750,Mark Kirkland
684751,Cameron Cooper
684753,Demarco Thomas
684754,Blake Martin
684755,Rhett Hebert
684756,Brendon Davis
684757,Brandon Morris
684758,Hunter David
684760,Tywon Mackey
684762,Justin Robinson
684763,Bryce Roesch
684765,Connor Whalen
684766,Peter Holden
684767,Eli Finney
684768,Hampton Hudson
684773,Joe Dattoli
684774,Christian Dixon
684776,Bryce Ross
684777,Kimani Davis
684778,Miles Pierre
684779,Blaine Hardy
684780,Jackson Cullen
684781,Cole Jenkins
684782,Jerome Bohannon
684795,Larry Barabino
684813,Mike Taylor
684814,Jayden Hartle
684815,Austin Covers
684816,Nick Ferngren
684817,Noah Strohl
684818,Carlos Viera
684819,Felix Dieguez
684820,Chase Lackmann
684821,Marc Soto
684822,Adrian Dinkel
684823,Dan Valerio
684824,Abdel Guadalupe
684825,Adam De La Cruz
684826,Dominic Anagnos
684827,Ivan Nunez
684828,Kyle Wilson
684829,Keven Long
684830,Manuel Mesa
684832,Colton Tison
684833,Christian Rosati
684834,Thomas Summers
684835,Alex Mangome
684836,Alec Thomas
684837,Josh Nelson
684838,Zack Comins
684839,Colton Onstott
684840,Heibert Romero
684841,Ryan Munoz
684842,Kasey Gast
684843,Thomas Delfel
684844,Oscar Pierret
684845,Ariel Yera
684846,Develson Aria
684847,José Moreno
684848,Armando Vasquez
684849,Yan Lara
684850,Juan Pichardo
684851,Many Reyes
684852,Geraldo Quintero
684853,Jordany Vásquez
684854,Carlos Castro
684855,Jared Dupere
684856,Danny Crossen
684857,Ryan Faria
684858,Owen Langan
684859,Spenser Smith
684860,Mitch McQuate
684861,Ed Jarvis
684862,Nick Davis
684863,John Scheffey
684867,Argenys Dominguez
684868,Miguel Jarrett
684869,Peniel Mena
684870,Dahan Batista
684871,Enmanuel Mejia
684872,José Hernández
684873,Nelcido Ramos
684874,Hugo Villalobos
684875,Eudrys Manon
684876,Adrian Florencio
684877,Angel Brito
684890,D. C. Arendas
684893,Jesús Chávez
684900,Sarah Patti
684901,Cristofer Campo
684902,Mario Doble
684908,Daniel Leon
684909,Fausto Pediet
684910,Ivan Perez
684911,Guillermo Ramirez
684912,Jonathan Rodriguez
684914,Cade Edwards
684915,Dalton Wood
684916,Jackson Tyner
684917,Justin Collins
684919,Skyler Valentine
684920,Felipe Rodriguez
684921,Jacob Almendarez
684922,Dalton Shuffield
684923,John Wuthrich
684924,Brent Hebert
684925,Riley King
684926,Anthony Pagano
684927,Travon Benton
684928,Brandon Lewis
684929,Colton Moore
684930,Chase Evans
684931,Kyle Bradford
684932,Wes Engle
684933,Jaylen Hubbard
684934,Reece Gould
684935,Connor Anderson
684936,Ryan Newman
684937,Hunter McMahon
684938,Cole Coffey
684939,Matthew Charles
684940,Matthew Nicholas
684941,Brayden Theriot
684942,Garrett Herrmann
684943,Dontae Woodard
684944,Wesley Faison
684945,Cameron Bush
684946,Nick Fraze
684947,Peyton Lewis
684948,Broc Bosse
684949,Zac Leigh
684950,Damon Fernandez
684951,Noah Walker
684952,Alex Klitsas
684954,Justin Dunlap
684955,Benjamin Content
684956,Aaron Beaulaurier
684957,Miguel Alfonseca
684958,A. C. Plum
684959,Brandon Deskins
684960,Caleb Burgess
684961,Daniel Russell
684962,Dominic Cox
684963,Blake Brogdon
684964,Joshua Larzabal
684965,Johnny Hoyle
684966,Garrett Gayle
684967,Roel Garcia
684968,Brad Gneiting
684969,Kel Bordwine
684970,Blair Lewis
684971,Blake Way
684972,Brad Burckel
684973,Ty Abraham
684974,Craig Yoho
684975,Tanner Green
684976,Johnathon Thomas
684977,Sean Bretz
684978,Jordan Gochenour
684979,Hunter Mayo
684980,Spencer Hynes
684981,Cole McMillan
684982,Johnny Weeks
684983,Marcos Eusebio
684989,Ricky Martinez
684990,Branson Wilson
684993,Blake Helton
684994,Jake Walsh
684995,Brooks Helmer
684996,Paul Dickens
684997,MacKenzie Mueller
684998,Will Gilbert
684999,Mason Corbett
685000,Chandler Morris
685001,Chandler Jozwiak
685002,Cole Taylor
685003,Aaron Walters
685004,Colson Geisler
685005,Christian Roa
685006,Brandon Ashy
685007,Mikey Hoehner
685008,Kasey Kalich
685009,Ty Condel
685010,Dustin Saenz
685011,Justin Ruble
685012,Jeremy Hayes
685013,Jonathan Ducoff
685014,Reed Spenrath
685016,Cristian Olivero
685033,Jose Hiraldo
685034,Tyler Lozano
685035,Robert Ramirez
685038,Charlie Johnson
685039,Patrick Hubbs
685043,Felix Rubi
685044,Daniel Colwell
685045,Jesse Bergin
685046,Edinson Batista
685047,Miguel Tejeda
685048,Alvaro Figueroa
685049,Eddy Alcantara
685050,William Miranda
685053,Kory Wan
685058,Kyle Phillips
685059,Nick Gonzalez
685060,Jordan Feist
685061,Kevin King
685062,Mike Montes
685063,Jake Sullivan
685064,Dylan Burns
685065,Noah Yager
685066,Julio Cortez
685067,Baron Stuart
685068,Carson Ragsdale
685069,Max Holmes
685070,Alec Wisely
685071,Danny Gutcher
685072,Matt Marini
685073,Logan Lyle
685074,Alex Bello
685075,Tyler Dietrich
685076,Jack Blomgren
685077,Blake Nelson
685078,Richie Cruz
685079,JD Dutka
685080,Ben Koff
685083,Jordon Rogers
685084,Jordan Brewer
685085,Keaton Carattini
685086,Jack White
685087,Jordan Nwogu
685088,Jack Van Remortel
685090,Edison Ovalles
685091,Parker Chavers
685092,Kieton Rivers
685093,Jake Wright
685094,Keaton Weisz
685095,Alaska Abney
685096,Scott McKeon
685097,Shaddon Peavyhouse
685098,Cam Pearcey
685099,Jakob Mattos
685100,Walt Richardson
685101,Oswaldo Castillo
685102,Davie Inman
685103,Rhett Daniel
685105,Morgan Hyde
685106,Zach Biermann
685107,Anthony Veneziano
685108,Turner Buis
685109,B. T. Riopelle
685110,Matt Eardensohn
685111,Kyle Skeels
685112,Zach McCambley
685113,Jay Causey
685114,Kiernan Higgins
685115,Nick Parker
685116,Austin Kitchen
685117,Tyler Malone
685118,Mike Koenig
685119,Trevor Damron
685120,Jared Johnson
685121,Beau Philip
685122,Joe Casey
685123,Andy Armstrong
685124,Nathan Burns
685125,Christian Chamberlain
685126,Brandon Eisert
685127,Alex McGarry
685128,George Mendazona
685129,Elliot Willy
685130,Zak Taylor
685131,Ryan Ober
685132,Zach Clayton
685133,Wade Meckler
685134,Zack Zalesky
685135,Dylan Pearce
685153,Olivia Pichardo
685271,Nick Roberts
685272,Mason Cerrillo
685273,Noah Hsue
685274,Braiden Ward
685275,Ramon Bramasco
685276,Kaiser Weiss
685277,Nick Kahle
685278,Connor Blair
685279,Leo Nierenberg
685280,Adam Davenport
685281,Vince Flores
685282,Dylan Lamb
685284,Albert Hsiao
685285,Riley Benedetti
685286,Michael Petrie
685287,Chris Micheles
685288,Brandon Leitgeb
685289,Harrison Goonewardene
685290,Diego Barrera
685291,Blake Burton
685292,Jack Enger
685293,Cole Galvagno
685294,Rollie Nichols
685295,Jeremy Houston
685297,Cole Barr
685298,Cade Bunnell
685299,Tanner Gordon
685300,Grant Richardson
685301,Matt Gorski
685302,Drew Ashley
685303,Alex Franklin
685304,Justin Walker
685305,Logan Kaletha
685306,Jeff Holtz
685307,Cal Krueger
685308,Pauly Milto
685309,Austin Long
685310,Braden Scott
685311,Tommy Sommer
685312,Brad Busald
685313,Elijah Dunham
685314,Andrew Saalfrank
685315,Connor Manous
685316,Ryan Fineman
685317,Michael Dunkelberger
685318,Tyler Van Pelt
685319,Braydon Tucker
685320,Matt Litwicki
685321,Gabe Bierman
685322,Jake Skrine
685323,Sam Crail
685324,Carter Bridge
685325,Cam Beauchamp
685326,McCade Brown
685328,Ronis Aybar
685329,Carlos Peña
685330,Marwin Ramirez
685331,Francis Mercedes
685332,Carlos Mendoza
685333,Orelvis Rijo
685334,Nick Garland
685335,Jose Valdez
685336,Ramon Linares
685337,Sergio Tapia
685338,Justin Vernia
685339,Cade Brown
685340,Anthony Donatella
685341,Ripken Reyes
685342,Jack Dolak
685343,Grady Miller
685344,Noah Owen
685345,Nigel Ward
685346,Nicola Mislinski
685347,Max Jung-Goldberg
685348,Cody Jefferis
685349,Mathew Macias
685350,Preston Miller
685351,Camden Vasquez
685352,Jake Reed
685353,Adam Hussain
685354,Mike Yourg
685355,Adam Lopez
685356,Reggie Parris
685357,Rich Hill
685358,Zack Raabe
685359,Andrew Wilhite
685360,Otto Grimm
685361,Riley Swenson
685362,Noah Berghammer
685363,Zack Elliott
685364,J. P. Massey
685365,John Anderson
685374,Keiner Alfaro
685375,Yeremi Abad
685376,Max Hewitt
685377,Misael Tamarez
685378,Famin Rodriguez
685379,Juan De Los Santos
685380,Raymer Caridad
685381,Jose Tejada
685382,Andrew Navigato
685383,Christian Funk
685384,Ryan Gendron
685385,Cross Factor
685386,Dylan Gardner
685387,Jalen Miller
685388,Colin Simpson
685389,Joon Feliz
685390,Tanner Sparks
685391,John Kelly
685392,Trevor Boone
685393,C. J. Varela
685394,Brayden Belden
685395,Alix Garcia
685396,Nate Peterson
685397,Enmanuel Gutiérrez
685398,Ransel Villaman
685399,Riley Taylor
685400,Kaden Krowka
685401,Logan Gragg
685402,Brett Standlee
685403,Ryan Van Leeuwen
685408,Jake Northern
685409,Chase Burgess
685410,Peyton Battenfield
685413,Cristopher Perez
685418,Albert Caldera
685430,Riley Bertram
685433,Israyber Gomez
685434,Darwyn Encarnacion
685435,Connor Aube
685436,Matt Cavanagh
685437,Tyler Rice
685438,Franklin Linares
685439,Cole Solomon
685440,Wyatt Divis
685441,Anthony Dominguez
685454,Nick Pierce
685455,Toby Davis
685456,Kody Bullard
685457,Trevor Pruitt
685460,Andrew Miller
685461,Cesar Gomez
685462,Joe Terlizzi
685463,Michael Wong
685464,Cade Winquest
685465,Trevor Hukill
685466,Riley Bost
685467,Henry Morales
685468,Samuel Marte
685470,Darwyn Zambrano
685471,Juan De Los Santos
685472,Wanner Rosario
685473,Reibyn Corona
685474,Felix Stevens
685475,Ryan Fritze
685476,Alfonzo Urosa
685477,Yeremi Bastardo
685478,Yordan Nodal
685479,Gianfranco Peña
685480,Eduard Monroy
685481,Moises Rodriguez
685482,Seishu Hatake
685483,Shun Ikeda
685484,Kota Nakagawa
685485,Daisuke Naoe
685486,Ryoma Nogami
685487,Kan Otake
685489,Koki Sakamoto
685490,Yuki Takahashi
685491,Tappei Tanioka
685492,Shosei Togo
685493,Shun Yamaguchi
685494,Kai Yokogawa
685495,Riku Masuda
685496,Dai Yuasa
685497,Kaito Murakami
685499,Takaya Tanaka
685500,Yoshiya Matsui
685503,Kohei Arihara
685504,Mizuki Hori
685505,Kazutomo Iguchi
685506,Yohei Kagiya
685507,Ren Kakigi
685508,Naoya Ishikawa
685509,Tsubasa Nabatame
685510,Takahiro Nishimura
685511,Toyoki Tanaka
685512,Hiroshi Urano
685513,Takayuki Katoh
685514,Ryuji Kitaura
685515,Katsuhiko Kumon
685516,Kohei Miyadai
685517,Masaru Nakamura
685518,Toshihiro Sugiura
685519,Ryotaro Suzuki
685520,Yuki Takayama
685521,Taisho Tamai
685522,Eito Tanaka
685523,Shota Tatsuta
685524,Kenta Uehara
685525,Kosei Yoshida
685526,Yuki Yoshida
685527,Toshiki Kurobane
685528,Ryo Ishikawa
685529,Takuya Kohri
685530,Yushi Shimizu
685531,Shota Hiranuma
685532,Kazunari Ishii
685533,Yua Tamiya
685534,Shinya Tsuruoka
685535,Junnosuke Imai
685536,Yuhei Nanba
685537,Yuki Nomura
685538,Kotaro Kiyomiya
685539,Go Matsumoto
685540,Yuto Takahama
685541,Ryo Watanabe
685542,Toshitake Yokoo
685543,Ryota Yachi
685544,Akihiro Hakumura
685545,Yuya Himeno
685546,Ryosuke Kishisato
685547,Kensuke Kondoh
685548,Daiki Asama
685549,Chusei Mannami
685550,Yuya Taniguchi
685553,Keisuke Moriyama
685554,Haruki Nishikawa
685555,Po Jung Wang
685568,Jack Bowins
685573,Fray Morelo
685580,Cristian More
685581,Bernardo Rodriguez
685582,Raudy Sanchez
685583,Jose Melendez
685584,Jonathan Alvarez
685588,Wander Guante
685605,Rafael Martinez
685606,Axl Mayer
685608,Garrett Lloyd
685609,Endri Salas
685610,Ray Ortega
685611,Eduardo Gamez
685612,Gustavo Pena
685613,Alexis Elbor
685614,Yordy Richard
685618,Francisco Carbajal
685619,David Solis
685620,Luis Soto
685621,Mauricio Sanchez
685622,Raynalf Ruiz
685690,Vinnie Tarantola
685691,Irving Zazueta
685692,Vicente Valenzuela
685694,Keven Lamas
685695,Saul Favela
685698,Edgar Martinez
685699,Luis Perez
685700,Brian Garcia
685701,Gabriel Morales
685712,Geovanny Planchart
685714,Jerry Lopez
685715,Lahiorne Diaz
685716,Nelson Quiroz
685718,Albert Inoa
685719,Fernando Sanchez
685720,Derwis Troconiz
685721,Luis Alcala
685722,Michael Mantecón
685723,Christopher Caro
685724,Sebastian Olivero
685725,Natanael Santana
685726,Erovis Alcantara
685727,Jose Rodriguez
685728,Adolfo Valdez
685729,Jorge Ramos
685730,Hendrick Briones
685731,Rafael Nunez
685732,Kevin Reyes
685733,Leomar Jimenez
685734,Victor Lopez
685735,Fernando Diaz
685736,Cristian Mejia
685738,Otoniel Vallejo
685744,Kenedy Corona
685762,Joel Benítez
685763,Jonatan Bernal
685767,Jim McIntosh
685769,Luis Almonte
685771,Alfredo Hurtado
685773,Deiby Ramírez
685774,Nelson Cuevas
685775,Willy Mendez
685776,Stiven Acevedo
685777,Miguel Gomez
685780,Oscar Barreras
685782,Buddy Mrowka
685784,Joe Iorio
685785,Ben Skinner
685786,Nate Stephens
685787,Harrison Stovern
685788,Hunter Baldwin
685790,Jake Allen
685791,Chase Aldridge
685792,Ian Miller
685793,Matt Thomas
685794,Trent Bryan
685795,Jake Suddleson
685796,Kieran Shaw
685797,Tommy Seidl
685798,Edwin Owolo
685799,Kevin Stone
685800,JT Bernard
685801,Hunter Bigge
685802,Devan Peterson
685804,Zach Brown
685805,Grant Stone
685806,Chris McGrory
685807,Buddy Hayward
685808,Patrick McColl
685809,Jack Mahala
685810,John MacLean
685811,James Kirkpatrick
685812,Enzo Stefanoni
685813,Jaren Zinn
685814,Chase Bookin
685815,Joseph O'Connell
685817,Alberto Diaz
685823,Greg Seay
685824,Ángel Vargas
685828,Ramiro Batista
685829,Irvin Machuca
685830,Jeff Allen
685832,Anthony Armenio
685833,Justin Armiger
685834,Michael Baca
685835,Dan Barbero
685836,Arthur Barone
685837,Peter Barrows
685839,Will Benenson
685840,Cody Bishop
685841,Ryan Boelsen
685842,Paul Bottigleiro
685844,Tyler Brown
685845,Colin Buckingham
685846,Stephen Bull
685847,Matt Burns
685849,Jay Carp
685850,Tyler Caserta
685851,Chris Caves
685852,Cody Charneski
685853,Macyn Clifford
685855,Connor David
685856,Scott David
685857,Robert De La Hoz
685858,Greg DePalma
685859,Karl Derbacher
685860,Roger Diaz
685861,Sam DiMatteo
685862,Cory Domel
685863,Matt Donaghue
685865,Drew Doty
685866,Jon Dziomba
685867,Brian Erie
685869,Keith Ezersky
685870,Steve Figueroa
685872,Matt Fleishman
685873,Eric Frain
685874,Parker Franklin
685876,Tsuyoshi Fujiwara
685877,Jason Funkhouser
685878,Jose Garcia
685879,Anthony Gatto
685880,Gaetano Giunta
685881,Zach Goldstein
685884,Billy Gonzalez
685885,Sam Greenberg
685886,Mike Grieco
685888,Matt Hibbert
685890,Bryan Hoover
685891,Carlos Hughes
685892,Kalaika Kahoohalahala
685893,Yusuke Kajimoto
685894,Shoki Kakihara
685898,Mike Kerns
685899,Ryan Kilmon
685900,Brandon King
685901,Jon Kourie
685903,Charley Leon
685904,Steve Longo
685909,Adrian Martinez
685910,Mark Mason
685912,Chris McClendon
685918,Rene Moreda
685919,Nick Murphy
685920,Toshihisa Nishi
685922,Pete Paris
685923,Eric Perez
685924,Laz Pineiro
685925,John Plasha
685926,Joe Poletsky
685927,AJ Puma
685928,Kevin Putkonen
685929,Derrick Pyles
685930,Jamie Quinn
685931,Zach Racusin
685934,Al Reda
685935,Andrew Riddick
685938,Jorge Rodriguez
685941,Mike Santoro
685943,Chris Scura
685944,Alex Sepulveda
685946,Brian Shubsda
685947,Ben Sobcinski
685948,Eddie Sorondo
685949,Dustin Spruill
685950,Steve Sulcoski
685951,Tsuyoshi Takashima
685952,Weston Talley
685953,Tomochika Tsuboi
685954,Dillon Usiak
685955,Ryan Wagner
685956,Tyler Wagner
685958,Wes Wallace
685959,Isaac Wenrich
685960,Josh Whisler
685962,Dean Wilson
685968,Landis Wilson
685969,Yuki Yasuda
685970,Daisuke Yoshida
685971,Vinny Zarrillo
686114,David Anderson
686115,Mike Aquilino
686116,Dan Bartlett
686117,Dan Blewett
686118,Drue Bravo
686119,Andres Caceres
686121,Patrick Crider
686122,Kyano Cummings
686123,Erik Draxton
686124,Eric Ezersky
686125,Hitoshi Fujie
686126,Jared Gaynor
686127,Roman Gomez
686128,Sean Gregory
686129,Luis Guzmán
686130,Joe Haumacher
686131,Shawn Hedrick
686132,Gevon Jackson
686133,Mike Jackson
686134,Kevin Jefferis
686136,Sean Keeler
686137,Conor LeBlanc
686138,Tyler Levine
686139,Matt Lyons
686140,Richie Mariano
686141,Tracy McGrady
686142,Eddie Medina
686144,Matt Melody
686145,Colin Moberly
686146,Anthony Montefusco
686148,Wade Morrison
686149,Eric Mozeika
686150,Thomas Nicoll
686151,Stephen Nikonchik
686152,Tommy Organ
686153,Joel Palacio
686155,Quinn Pippin
686157,Matt Quintana
686158,Connor Root
686159,Carlos Ruiz
686160,David Russo
686161,Jordie Scheiner
686163,Dominic Severino
686164,Brandon Shimo
686165,Riley Shuckerow
686166,Matt Sommo
686167,Troy Terzi
686168,Chris Treibt
686170,Zac Westcott
686172,Ryan Zamorsky
686173,Luke Gutos
686174,Luke Oliphant
686175,Tucker Wittman
686176,Ryan Lever
686177,Jack Steele
686178,Alec Norton
686179,Matt Hosman
686182,Nolan Kessinger
686183,Eddy Hart
686184,Sean Harney
686185,Brad Collins
686186,Tom Pipolo
686187,Collin Shapiro
686188,Lozada Bermudez
686189,Kane Medina
686190,Casey Aubin
686191,Tyler Dalton
686192,Frank DiOrio
686193,Justin Lasko
686194,Kevin Dow
686195,Ramon Jimenez
686196,Peter Burns
686197,Samrath Singh
686198,Connor Smith
686199,Dylan Judd
686200,Cooper Mrowka
686202,Christian Walsh
686203,Daniel Livnat
686204,Logan Greene
686205,Michael Rounds
686206,Jack Pawloski
686207,Ben Brungardt
686208,Dylan Decker
686209,Andrew Brady
686210,Zach Clevenger
686211,Spencer Bergeron
686212,Steve Luttazi
686213,Sam Cooper
686214,Connor Donahue
686216,Lucas Stalman
686217,Sal Frelick
686218,Emmet Sheehan
686219,Ryan Smith
686220,Travis Lane
686222,Jose Antonio
686223,Joey Mancini
686228,Juan Burgos
686231,Ferlon Gijsbertha
686232,Anthony Videtto
686233,Diego Muniz
686234,Brandon Zaragoza
686236,Tanner Tredaway
686237,Aaron Brooks
686238,Bennett Laurence
686239,Conor McKenna
686240,Landen Kimbro
686241,Jake Terry
686242,David Roderick
686243,Brady Harlan
686244,Braxton Webb
686245,Jaret Godman
686246,Levi Prater
686247,Jordan Vujovich
686248,Zack Matthews
686249,Nathan Wiles
686250,Braxton Bohrofen
686251,Brady Lindsly
686252,Luke Price
686253,Braidyn Fink
686255,Toby Mileham
686259,Casey Cowan
686265,Sarah Johnson
686269,Colby Barnett
686273,Kyle Wenger
686280,Randon Jernigan
686281,Kaden Fowler
686282,Jack Gowen
686283,Cody Loe
686288,Shane Marshall
686289,Hunter Goodwin
686290,Ben Anderson
686291,Darryn Pasqua
686292,Billy Zinnershine
686293,Charlie Benson
686294,Amos Willingham
686298,Ryan Miller
686299,Walker Barlow
686300,Jack Friedman
686303,Kent Blackstone
686304,Hansel Otamendi
686309,Juan Rivera
686310,Anyelo Reyes
686311,Roblin Heredia
686312,Frankelyn Feliz
686315,Gabriel Machuca
686316,Kelvin Abreu
686317,Edgar Manzo
686334,Carlos Arcia
686335,Randy Ruiz
686336,Hector Lucero
